dataset,model,seed,user_id,item_id,rating,prediction,user_gate,item_gate,review_scale
Amazon_Office_Products_14,CFARG,44,2506,828,2.0,4.21839714050293,0.9999982118606567,0.9999961853027344,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4,2092,5.0,4.277266025543213,0.999997615814209,0.9999964237213135,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1132,1331,3.0,3.878000497817993,0.9999983310699463,0.9999988079071045,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1371,1130,4.0,5.022640705108643,0.9999977350234985,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,786,327,5.0,4.086557388305664,0.999996542930603,0.9999966621398926,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4467,820,5.0,4.914401531219482,0.9999967813491821,0.9999982118606567,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3091,2413,4.0,4.6329498291015625,0.9999978542327881,0.9999979734420776,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4857,1512,5.0,4.730199337005615,0.9999970197677612,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1889,27,3.0,3.9729232788085938,0.9999967813491821,0.9999954700469971,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2143,1973,5.0,3.7547085285186768,0.9999979734420776,0.9999969005584717,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1965,1411,3.0,4.3103413581848145,0.9999973773956299,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2416,1432,5.0,4.636532306671143,0.9999977350234985,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,884,1411,4.0,4.33621883392334,0.9999986886978149,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3610,1821,4.0,3.434793710708618,0.999997615814209,0.9999974966049194,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1779,1513,5.0,4.769579887390137,0.9999977350234985,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,104,1080,5.0,4.540403842926025,0.9999979734420776,0.9999988079071045,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4434,1464,5.0,4.443979263305664,0.9999901056289673,0.9999982118606567,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3617,1341,4.0,4.323641777038574,0.9999988079071045,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1715,2363,5.0,3.6424224376678467,0.9999983310699463,0.9999961853027344,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2389,546,5.0,4.016664505004883,0.9999984502792358,0.9999960660934448,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2313,503,5.0,4.677594184875488,0.9999964237213135,0.9999982118606567,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2593,509,5.0,4.836317539215088,0.9999973773956299,0.9999982118606567,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1218,1937,4.0,4.129660129547119,0.9999986886978149,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2247,1297,4.0,4.976522922515869,0.9999978542327881,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2914,1697,5.0,4.773594856262207,0.9999974966049194,0.9999978542327881,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,550,31,5.0,4.643619537353516,0.9999970197677612,0.9999978542327881,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3446,1298,3.0,4.474167346954346,0.9999982118606567,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3572,1511,5.0,4.217252254486084,0.9999980926513672,0.9999978542327881,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3494,472,5.0,5.014894962310791,0.9999974966049194,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4876,79,5.0,4.601805210113525,0.9999951124191284,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2986,2065,5.0,4.075694561004639,0.999997615814209,0.9999964237213135,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3409,1059,5.0,4.590665817260742,0.999997615814209,0.9999977350234985,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,259,2155,4.0,4.332841873168945,0.9999974966049194,0.9999980926513672,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,979,1789,4.0,4.332484245300293,0.9999977350234985,0.9999983310699463,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3524,2169,5.0,4.537442684173584,0.9999974966049194,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1498,1928,4.0,4.144461154937744,0.9999980926513672,0.9999969005584717,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4751,2408,3.0,4.120088577270508,0.9999983310699463,0.9999980926513672,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2957,1004,4.0,4.186896800994873,0.9999984502792358,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1009,1412,5.0,4.18126106262207,0.9999984502792358,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,848,1020,5.0,4.682285785675049,0.9999959468841553,0.9999982118606567,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3521,48,5.0,3.921272039413452,0.9999983310699463,0.9999969005584717,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1050,1848,5.0,4.6209187507629395,0.9999979734420776,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,139,2311,5.0,3.731409788131714,0.9999983310699463,0.9999983310699463,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1898,1975,5.0,4.717475414276123,0.9999986886978149,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3704,2306,5.0,3.8345534801483154,0.9999983310699463,0.9999966621398926,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3365,1350,5.0,4.309068202972412,0.9999982118606567,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,660,1468,3.0,3.9103541374206543,0.9999979734420776,0.999994158744812,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3875,1681,4.0,3.691685914993286,0.999998927116394,0.9999960660934448,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1653,865,5.0,4.660475254058838,0.9999980926513672,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3232,1902,4.0,3.840757369995117,0.9999977350234985,0.9999983310699463,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1878,1566,5.0,3.722118854522705,0.9999954700469971,0.9999966621398926,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3765,416,5.0,4.375427722930908,0.9999984502792358,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2705,1275,4.0,4.148374557495117,0.9999977350234985,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3732,1944,4.0,4.661139011383057,0.9999974966049194,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2658,1496,4.0,4.1407294273376465,0.9999978542327881,0.9999978542327881,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,67,2212,5.0,4.529936790466309,0.9999971389770508,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3333,459,5.0,2.774416923522949,0.9999599456787109,0.9999953508377075,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2630,1714,5.0,4.138589382171631,0.9999967813491821,0.9999960660934448,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3437,436,4.0,4.846364974975586,0.9999980926513672,0.9999982118606567,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3542,755,5.0,4.6580939292907715,0.9999969005584717,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3765,1789,4.0,4.166440963745117,0.9999984502792358,0.9999983310699463,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3533,2024,5.0,4.734899044036865,0.9999973773956299,0.9999988079071045,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2913,1415,5.0,5.2016215324401855,0.999997615814209,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2235,1885,4.0,4.027618885040283,0.9999988079071045,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1155,1979,4.0,3.94659686088562,0.9999979734420776,0.9999977350234985,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1748,2318,4.0,4.2649335861206055,0.9999985694885254,0.9999982118606567,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2879,1528,4.0,4.20291805267334,0.9999972581863403,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2855,1455,3.0,3.7339086532592773,0.9999970197677612,0.9999960660934448,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2261,1509,5.0,4.499955654144287,0.9999978542327881,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3293,1827,4.0,3.875135660171509,0.999996542930603,0.9999973773956299,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2928,876,5.0,4.915674686431885,0.9999961853027344,0.9999978542327881,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3621,1291,5.0,4.54571533203125,0.9999986886978149,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2617,1675,5.0,4.041109561920166,0.9999979734420776,0.9999961853027344,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1955,93,4.0,4.531670093536377,0.9999973773956299,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1113,387,2.0,4.537022113800049,0.9999967813491821,0.9999979734420776,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2040,1107,5.0,4.633412837982178,0.9999977350234985,0.9999979734420776,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,130,1885,5.0,4.588557243347168,0.9999978542327881,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,424,1714,5.0,3.8815371990203857,0.9999982118606567,0.9999960660934448,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,762,1202,4.0,4.633934020996094,0.9999979734420776,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2729,2190,5.0,4.8805084228515625,0.9999977350234985,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4166,951,4.0,4.19926643371582,0.9999983310699463,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1513,2143,5.0,4.356121063232422,0.9999980926513672,0.9999969005584717,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,479,1259,5.0,4.580136775970459,0.9999972581863403,0.9999988079071045,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4414,1534,4.0,4.445941925048828,0.9999970197677612,0.9999980926513672,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4643,1797,5.0,4.815074920654297,0.999996542930603,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2957,1967,2.0,3.513852596282959,0.9999984502792358,0.9999935626983643,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4872,829,3.0,4.4501423835754395,0.999997615814209,0.9999971389770508,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3770,2114,5.0,4.206991195678711,0.9999974966049194,0.9999978542327881,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,225,23,5.0,4.563488960266113,0.9999973773956299,0.9999983310699463,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,264,1315,5.0,4.629218101501465,0.999997615814209,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1542,2315,2.0,3.541083574295044,0.9999986886978149,0.9999983310699463,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3736,2129,5.0,4.18297815322876,0.9999988079071045,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1224,1010,2.0,4.101635456085205,0.9999967813491821,0.9999966621398926,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4304,1015,5.0,4.339108943939209,0.9999942779541016,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1831,1657,5.0,4.0384392738342285,0.9999954700469971,0.9999947547912598,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4158,1198,5.0,4.531601905822754,0.999997615814209,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4473,925,5.0,4.3211212158203125,0.9999963045120239,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4386,2079,3.0,3.672851800918579,0.9999986886978149,0.9999983310699463,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2913,1981,5.0,4.911905765533447,0.999997615814209,0.9999983310699463,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3293,2090,5.0,4.091960906982422,0.999996542930603,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3006,1325,5.0,4.337640762329102,0.9999978542327881,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2135,2387,3.0,4.317411422729492,0.9999979734420776,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1792,420,4.0,4.284550666809082,0.9999983310699463,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1609,2190,5.0,4.9597930908203125,0.9999970197677612,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4847,636,5.0,4.703345775604248,0.9999977350234985,0.9999988079071045,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,63,983,1.0,4.669651508331299,0.9999971389770508,0.9999974966049194,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1377,1800,5.0,4.8497748374938965,0.9999972581863403,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4420,2042,5.0,4.5033040046691895,0.9999983310699463,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2356,166,4.0,3.890249490737915,0.9999849796295166,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3980,2043,3.0,3.461287498474121,0.9999988079071045,0.9999935626983643,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2065,828,3.0,4.029537200927734,0.9999978542327881,0.9999961853027344,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,573,2342,3.0,4.082543849945068,0.9999977350234985,0.9999955892562866,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2445,1571,2.0,4.457571506500244,0.9999986886978149,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3484,264,4.0,4.0088911056518555,0.9999973773956299,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2722,2061,4.0,3.9877355098724365,0.9999984502792358,0.9999957084655762,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4146,70,5.0,4.80858850479126,0.9999984502792358,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,723,289,5.0,4.509067058563232,0.999997615814209,0.9999974966049194,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,64,1894,3.0,4.640739917755127,0.9999978542327881,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4033,110,5.0,4.644022464752197,0.9999966621398926,0.9999983310699463,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3764,1167,5.0,4.306551456451416,0.9999929666519165,0.9999969005584717,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,158,1198,4.0,4.367467403411865,0.9999983310699463,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1455,1852,5.0,4.938544750213623,0.999997615814209,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3619,1015,5.0,4.722161293029785,0.9999974966049194,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3726,1811,4.0,4.8714776039123535,0.9999971389770508,0.9999983310699463,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3483,1449,5.0,4.043356418609619,0.999997615814209,0.9999964237213135,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3859,1632,5.0,4.737975120544434,0.9999980926513672,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3439,1030,5.0,4.650295257568359,0.9999958276748657,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1349,234,4.0,4.833274841308594,0.9999977350234985,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1718,787,4.0,4.34196662902832,0.9999978542327881,0.9999966621398926,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2823,1523,4.0,4.7347283363342285,0.9999982118606567,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4378,2185,5.0,4.9190192222595215,0.9999973773956299,0.9999988079071045,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3576,1322,5.0,4.850159168243408,0.9999978542327881,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,145,2076,5.0,4.249571800231934,0.999997615814209,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2632,1061,5.0,4.939382076263428,0.999997615814209,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3008,358,5.0,4.0792436599731445,0.999998927116394,0.9999958276748657,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3793,1078,4.0,4.0008625984191895,0.9999980926513672,0.9999988079071045,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2549,2067,5.0,3.782787322998047,0.9999983310699463,0.9999979734420776,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3519,445,5.0,4.366822719573975,0.9999959468841553,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4477,132,4.0,4.582374572753906,0.9999986886978149,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,564,1799,5.0,4.675191402435303,0.9999972581863403,0.9999988079071045,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1704,44,5.0,4.582372188568115,0.9999927282333374,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3919,1333,5.0,4.708638668060303,0.9999978542327881,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3814,1184,5.0,4.2137041091918945,0.9999978542327881,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1893,1761,4.0,4.362800598144531,0.9999971389770508,0.9999963045120239,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4275,1985,5.0,4.36128568649292,0.9999979734420776,0.9999969005584717,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3891,1460,5.0,4.9734063148498535,0.9999978542327881,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4520,66,3.0,3.6560099124908447,0.9999990463256836,0.9999969005584717,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2426,1797,5.0,4.893288612365723,0.9999974966049194,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1783,792,1.0,3.001354694366455,0.9999936819076538,0.9999960660934448,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3570,757,4.0,4.626411437988281,0.9999984502792358,0.9999983310699463,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1518,1295,4.0,4.7627177238464355,0.9999979734420776,0.9999988079071045,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4304,1023,5.0,3.5408167839050293,0.9999942779541016,0.999995231628418,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,644,2223,4.0,4.165946960449219,0.9999982118606567,0.9999979734420776,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,857,1386,5.0,5.378559589385986,0.9999973773956299,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2518,2295,4.0,4.024706840515137,0.9999979734420776,0.999995231628418,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3785,2165,4.0,4.374688625335693,0.9999978542327881,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3313,1792,5.0,4.006818771362305,0.9999986886978149,0.9999973773956299,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3571,2167,4.0,4.0671916007995605,0.9999945163726807,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4265,1937,4.0,3.5350558757781982,0.9999988079071045,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1134,1881,5.0,4.898046493530273,0.9999978542327881,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,750,228,5.0,4.499940872192383,0.9999967813491821,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,671,898,5.0,4.867465019226074,0.9999969005584717,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3217,1710,4.0,4.453633785247803,0.9999979734420776,0.9999980926513672,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3734,1915,5.0,4.376014709472656,0.9999985694885254,0.9999972581863403,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3490,828,5.0,4.248599052429199,0.9999979734420776,0.9999961853027344,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2414,1409,3.0,3.5239691734313965,0.9999988079071045,0.9999958276748657,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1758,583,5.0,5.143429756164551,0.9999971389770508,0.9999977350234985,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,82,2068,3.0,4.021886825561523,0.9999983310699463,0.9999978542327881,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,129,2270,5.0,4.664332866668701,0.999997615814209,0.9999988079071045,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2839,70,5.0,4.927000999450684,0.9999973773956299,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4119,1711,5.0,4.347573280334473,0.9999974966049194,0.999996542930603,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,545,379,2.0,4.21828031539917,0.9999960660934448,0.9999974966049194,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1929,794,4.0,4.536052227020264,0.9999982118606567,0.9999980926513672,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3285,1047,4.0,4.34755277633667,0.9999973773956299,0.9999977350234985,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1375,1889,5.0,4.662123680114746,0.9999974966049194,0.9999979734420776,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,412,2157,5.0,4.953877925872803,0.9999982118606567,0.9999983310699463,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,881,262,5.0,4.1555495262146,0.999987006187439,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2524,1796,3.0,4.843861103057861,0.9999972581863403,0.9999973773956299,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1859,1837,3.0,4.373791217803955,0.9999978542327881,0.9999988079071045,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2189,1711,5.0,4.2358784675598145,0.9999977350234985,0.999996542930603,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2121,2360,3.0,4.412266254425049,0.9999977350234985,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,238,1298,5.0,4.756175518035889,0.9999970197677612,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4020,57,5.0,4.99951171875,0.9999977350234985,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,849,717,5.0,4.563547134399414,0.9999973773956299,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4419,1150,5.0,4.800867557525635,0.9999978542327881,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2270,2179,5.0,4.172513484954834,0.9999984502792358,0.9999983310699463,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,668,245,5.0,4.495382308959961,0.9999985694885254,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,319,102,4.0,4.189934730529785,0.9999978542327881,0.9999988079071045,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,391,1942,3.0,3.919534683227539,0.9999980926513672,0.9999978542327881,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3684,469,1.0,4.618423938751221,0.999997615814209,0.9999986886978149,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2459,1804,5.0,4.216648578643799,0.9999905824661255,0.9999983310699463,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,868,1920,3.0,3.418999433517456,0.9999980926513672,0.9999948740005493,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4071,2025,5.0,4.711824893951416,0.9999977350234985,0.9999978542327881,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2418,1317,5.0,4.628586769104004,0.9999980926513672,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,189,2291,2.0,3.9988694190979004,0.9999980926513672,0.999995231628418,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2186,450,5.0,4.720987319946289,0.9999978542327881,0.9999985694885254,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,3886,2064,3.0,4.344838619232178,0.9999979734420776,0.9999963045120239,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4233,530,5.0,4.759195804595947,0.999997615814209,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1734,708,5.0,4.232815742492676,0.9999973773956299,0.9999973773956299,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,4731,201,5.0,4.6774187088012695,0.9999980926513672,0.9999980926513672,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2926,1682,4.0,5.004674911499023,0.9999969005584717,0.9999984502792358,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,2883,280,5.0,4.341007709503174,0.9999978542327881,0.9999988079071045,0.45110800862312317
Amazon_Office_Products_14,CFARG,44,1305,2100,5.0,4.716055870056152,0.9999967813491821,0.9999982118606567,0.45110800862312317
Amazon_Digital_Music_14,CFARG,43,286,875,5.0,4.75052547454834,0.9999909400939941,0.999992847442627,0.5081188082695007
Amazon_Digital_Music_14,CFARG,43,58,2676,4.0,4.169501781463623,0.9999853372573853,0.9999979734420776,0.5081188082695007
Amazon_Digital_Music_14,CFARG,43,3979,187,5.0,4.169234752655029,0.9999831914901733,0.9999979734420776,0.5081188082695007
Amazon_Digital_Music_14,CFARG,43,1253,3060,5.0,4.602400779724121,0.9999440908432007,0.9999973773956299,0.5081188082695007
Amazon_Digital_Music_14,CFARG,43,477,689,5.0,4.392107963562012,0.9999812841415405,0.9999959468841553,0.5081188082695007
Amazon_Digital_Music_14,CFARG,43,1050,1966,5.0,4.363687515258789,0.9999943971633911,0.9999984502792358,0.5081188082695007
Amazon_Digital_Music_14,CFARG,43,4668,157,5.0,4.508419513702393,0.9999983310699463,0.9999898672103882,0.5081188082695007
Amazon_Digital_Music_14,CFARG,43,3610,2914,5.0,4.77863073348999,0.999981164932251,0.9999982118606567,0.5081188082695007
Amazon_Digital_Music_14,CFARG,43,2023,2919,1.0,2.408076763153076,0.9999539852142334,0.9999973773956299,0.5081188082695007
Amazon_Digital_Music_14,CFARG,43,3984,3341,5.0,4.630660533905029,0.9999583959579468,0.9999949932098389,0.5081188082695007
Amazon_Digital_Music_14,CFARG,43,4057,603,4.0,4.540081977844238,0.999988317489624,0.9999980926513672,0.5081188082695007
Amazon_Digital_Music_14,CFARG,43,1628,3,5.0,3.934225559234619,0.9999879598617554,0.9999940395355225,0.5081188082695007
Amazon_Digital_Music_14,CFARG,43,1795,797,5.0,4.628164768218994,0.9999853372573853,0.9999949932098389,0.5081188082695007
